Initial_Weights,Final_Weights,Runtime_Before,Runtime_After,Fidelity
"[1.0, 0.23452208592790452, -0.23452109265477059]","[1.0, 0.23452208592790452, 0.23452109265477059]",5.235986370579407,5.235986370579407,1.0
"[1.0, 4.227870716568538, 4.22789429287231]","[1.0, 4.227870716568538, -4.22789429287231]",1.0471976578730597,1.0471976578730597,1.0
"[1.0, 2.0916511635474557, 2.0916481950791304]","[1.0, 2.0916511635474557, -2.0916481950791304]",1.0471972814223451,1.0471972814223451,1.0
"[1.0, 4.227896415930549, 4.22787257718769]","[1.0, 4.227896415930549, -4.22787257718769]",1.0471975050288254,1.0471975050288254,1.0
"[1.0, 6.759967182664069e-08, 1.2844571734222064e-06]","[1.0, 6.759967182664069e-08, -1.2844571734222064e-06]",5.497787394948789,5.497787394948789,1.0
"[1.0, -8.400507498129711e-07, -1.17929888453335e-06]","[1.0, -8.400507498129711e-07, 1.17929888453335e-06]",0.7853981121904512,0.7853981121904512,1.0
"[1.0, 0.6123728358037775, 0.6123728648147534]","[1.0, 0.6123728358037775, -0.6123728648147534]",3.1415920244081352,3.1415920244081352,1.0
"[1.0, 4.227872078699015, 4.22789584804519]","[1.0, 4.227872078699015, -4.22789584804519]",3.1415925773148383,3.1415925773148383,1.0
"[1.0, -5.437238390702487e-08, 1.9069165794343826e-06]","[1.0, -5.437238390702487e-08, -1.9069165794343826e-06]",0.7853983903044083,0.7853983903044083,1.0
"[1.0, 2.091649363732121, 2.091653514258029]","[1.0, 2.091649363732121, -2.091653514258029]",1.0471973391691665,1.0471973391691665,1.0
"[1.0, 4.227896574277129, 4.227872776332103]","[1.0, 4.227896574277129, -4.227872776332103]",1.0471974643891044,1.0471974643891044,1.0
"[1.0, 4.22787084426025, 4.227894546810337]","[1.0, 4.22787084426025, -4.227894546810337]",1.0471976141747306,1.0471976141747306,1.0
"[1.0, 2.0916497540218737, 2.09164793431522]","[1.0, 2.0916497540218737, -2.09164793431522]",1.0471977771142353,1.0471977771142353,1.0
"[1.0, 4.227896490492294, 4.2278727570811485]","[1.0, 4.227896490492294, -4.2278727570811485]",1.0471974754772542,1.0471974754772542,1.0
"[1.0, 4.227896533780453, 4.227872829241827]","[1.0, 4.227896533780453, -4.227872829241827]",1.0471974623844078,1.0471974623844078,1.0
"[1.0, 4.227872030196395, 4.2278958513960365]","[1.0, 4.227872030196395, -4.2278958513960365]",3.1415925929316963,3.1415925929316963,1.0
"[1.0, 4.227896457474582, 4.2278727425222415]","[1.0, 4.227896457474582, -4.2278727425222415]",1.047197480837754,1.047197480837754,1.0
"[1.0, 2.091650802398076, 2.091646797853843]","[1.0, 2.091650802398076, -2.091646797853843]",1.0471977695353445,1.0471977695353445,1.0
"[1.0, 4.227870796697642, 4.22789457860669]","[1.0, 4.227870796697642, -4.22789457860669]",1.0471976155310578,1.0471976155310578,1.0
"[1.0, 4.227896542205238, 4.227872790718013]","[1.0, 4.227896542205238, -4.227872790718013]",1.0471974659516714,1.0471974659516714,1.0
"[1.0, 4.22789654358028, 4.227872698812918]","[1.0, 4.22789654358028, -4.227872698812918]",1.0471974769170802,1.0471974769170802,1.0
"[1.0, -4.6862125021650036e-07, 5.0868127421866255e-08]","[1.0, -4.6862125021650036e-07, -5.0868127421866255e-08]",0.7853980977052964,0.7853980977052964,1.0
"[1.0, -3.2110963181333446e-07, 2.0470444533711845e-06]","[1.0, -3.2110963181333446e-07, -2.0470444533711845e-06]",0.7853981137567645,0.7853981137567645,1.0
"[1.0, -6.962540056811786e-14, 2.0192458762560767e-06]","[1.0, -6.962540056811786e-14, -2.0192458762560767e-06]",5.497787113412238,5.497787113412238,1.0
"[1.0, 4.2278707638419295, 4.227894529171751]","[1.0, 4.2278707638419295, -4.227894529171751]",1.047197624568947,1.047197624568947,1.0
"[1.0, 2.091649120278476, 2.091650496009806]","[1.0, 2.091649120278476, -2.091650496009806]",1.0471984242798413,1.0471984242798413,1.0
"[1.0, -1.8225134969801196e-07, 2.280513125834299e-06]","[1.0, -1.8225134969801196e-07, -2.280513125834299e-06]",0.7853982686562125,0.7853982686562125,1.0
"[1.0, -1.90154459507113e-20, 8.768809645044683e-07]","[1.0, -1.90154459507113e-20, -8.768809645044683e-07]",11.78097220125177,11.78097220125177,1.0
"[1.0, 4.227896380290589, 4.227872554220432]","[1.0, 4.227896380290589, -4.227872554220432]",1.0471975114955545,1.0471975114955545,1.0
"[1.0, 2.0916508751502025, 2.091646784239242]","[1.0, 2.0916508751502025, -2.091646784239242]",1.0471977012787141,1.0471977012787141,1.0
"[1.0, 2.0916504875827178, 2.091646574652954]","[1.0, 2.0916504875827178, -2.091646574652954]",1.047197869052021,1.047197869052021,1.0
"[1.0, 2.0916495828253905, 2.091653000217276]","[1.0, 2.0916495828253905, -2.091653000217276]",1.0471973503617722,1.0471973503617722,1.0
"[1.0, 2.0916493794442363, 2.0916535923440156]","[1.0, 2.0916493794442363, -2.0916535923440156]",1.0471972448815823,1.0471972448815823,1.0
"[1.0, 2.0916502044422742, 2.0916483889727786]","[1.0, 2.0916502044422742, -2.0916483889727786]",1.047197517582435,1.047197517582435,1.0
