Time,Fidelity
2.994999999999781,0.7908925718621458
2.995999999999781,0.7902688573790222
2.996999999999781,0.7896443471540165
2.997999999999781,0.7890190448015532
2.9989999999997807,0.7883929539369153
2.9999999999997806,0.7877660781762209
3.0009999999997805,0.7871384211363901
3.0019999999997804,0.7865099864351157
3.0029999999997803,0.7858807776908331
3.00399999999978,0.7852507985226924
3.00499999999978,0.7846200525505294
3.00599999999978,0.7839885433948321
3.00699999999978,0.7833562746767144
3.0079999999997797,0.782723250017888
3.0089999999997796,0.7820894730406295
3.0099999999997795,0.7814549473677512
3.0109999999997794,0.7808196766225758
3.0119999999997793,0.7801836644289025
3.012999999999779,0.7795469144109786
3.013999999999779,0.7789094301934726
3.014999999999779,0.7782712154014425
3.015999999999779,0.7776322736603078
3.0169999999997787,0.7769926085958196
3.0179999999997786,0.7763522238340305
3.0189999999997785,0.7757111230012678
3.0199999999997784,0.7750693097241027
3.0209999999997783,0.7744267876293214
3.021999999999778,0.7737835603438963
3.022999999999778,0.7731396314949556
3.023999999999778,0.7724950047097576
3.024999999999778,0.7718496836156576
3.0259999999997778,0.7712036718400824
3.0269999999997776,0.7705569730104989
3.0279999999997775,0.7699095907543864
3.0289999999997774,0.7692615286992073
3.0299999999997773,0.7686127904723785
3.030999999999777,0.7679633797012424
3.031999999999777,0.7673133000130379
3.032999999999777,0.7666625550348738
3.033999999999777,0.7660111483936958
3.0349999999997768,0.7653590837162608
3.0359999999997767,0.7647063646291091
3.0369999999997765,0.7640529947585326
3.0379999999997764,0.7633989777305502
3.0389999999997763,0.7627443171708748
3.039999999999776,0.7620890167048882
3.040999999999776,0.7614330799576113
3.041999999999776,0.7607765105536759
3.042999999999776,0.7601193121172966
3.0439999999997758,0.7594614882722405
3.0449999999997757,0.7588030426418029
3.0459999999997756,0.7581439788487738
3.0469999999997754,0.7574843005154146
3.0479999999997753,0.7568240112634274
3.0489999999997752,0.7561631147139248
3.049999999999775,0.7555016144874065
3.050999999999775,0.754839514203728
3.051999999999775,0.7541768174820727
3.052999999999775,0.7535135279409242
3.0539999999997747,0.7528496491980393
3.0549999999997746,0.7521851848704191
3.0559999999997745,0.7515201385742806
3.0569999999997743,0.7508545139250297
3.0579999999997742,0.7501883145372332
3.058999999999774,0.7495215440245906
3.059999999999774,0.7488542059999075
3.060999999999774,0.7481863040750649
3.061999999999774,0.7475178418609958
3.0629999999997737,0.7468488229676551
3.0639999999997736,0.7461792510039903
3.0649999999997735,0.7455091295779187
3.0659999999997734,0.7448384622962948
3.0669999999997732,0.7441672527648864
3.067999999999773,0.7434955045883451
3.068999999999773,0.7428232213701813
3.069999999999773,0.7421504067127328
3.070999999999773,0.7414770642171429
3.0719999999997727,0.7408031974833272
3.0729999999997726,0.7401288101099519
3.0739999999997725,0.7394539056944032
3.0749999999997724,0.7387784878327599
3.0759999999997722,0.7381025601197698
3.076999999999772,0.7374261261488183
3.077999999999772,0.7367491895119063
3.078999999999772,0.7360717537996174
3.079999999999772,0.7353938226010958
3.0809999999997717,0.7347153995040177
3.0819999999997716,0.7340364880945629
3.0829999999997715,0.733357091957393
3.0839999999997714,0.7326772146756177
3.0849999999997713,0.7319968598307748
3.085999999999771,0.7313160310027985
3.086999999999771,0.730634731769995
3.087999999999771,0.7299529657090186
3.088999999999771,0.7292707363948385
3.0899999999997707,0.7285880474007198
3.0909999999997706,0.727904902298192
3.0919999999997705,0.7272213046570242
3.0929999999997704,0.7265372580452002
3.0939999999997703,0.7258527660288907
3.09499999999977,0.7251678321724268
3.09599999999977,0.7244824600382748
3.09699999999977,0.7237966531870108
3.09799999999977,0.7231104151772937
3.0989999999997697,0.7224237495658378
3.0999999999997696,0.7217366599073902
3.1009999999997695,0.7210491497547024
3.1019999999997694,0.7203612226585041
3.1029999999997693,0.7196728821674809
3.103999999999769,0.7189841318282433
3.104999999999769,0.7182949751853072
3.105999999999769,0.7176054157810627
3.106999999999769,0.7169154571557502
3.1079999999997687,0.7162251028474387
3.1089999999997686,0.7155343563919949
3.1099999999997685,0.7148432213230597
3.1109999999997684,0.7141517011720241
3.1119999999997683,0.7134597994680033
3.112999999999768,0.7127675197378112
3.113999999999768,0.712074865505934
3.114999999999768,0.7113818402945083
3.115999999999768,0.7106884476232923
3.1169999999997677,0.709994691009643
3.1179999999997676,0.7093005739684908
3.1189999999997675,0.7086061000123147
3.1199999999997674,0.7079112726511168
3.1209999999997673,0.707216095392398
3.121999999999767,0.7065205717411339
3.122999999999767,0.7058247051997488
3.123999999999767,0.7051284992680915
3.124999999999767,0.7044319574434117
3.1259999999997667,0.7037350832203336
3.1269999999997666,0.7030378800908338
3.1279999999997665,0.7023403515442147
3.1289999999997664,0.7016425010670813
3.1299999999997663,0.7009443321433172
3.130999999999766,0.7002458482540593
3.131999999999766,0.6995470528776736
3.132999999999766,0.6988479494897334
3.133999999999766,0.6981485415629933
3.1349999999997658,0.697448832567363
3.1359999999997656,0.6967488259698889
3.1369999999997655,0.6960485252347258
3.1379999999997654,0.6953479338231143
3.1389999999997653,0.6946470551933573
3.139999999999765,0.6939458928007964
3.140999999999765,0.6932444500977882
3.141999999999765,0.6925427305336795
3.142999999999765,0.6918407375547874
3.1439999999997648,0.69113847460437
3.1449999999997647,0.6904359451226085
3.1459999999997645,0.6897331525465815
3.1469999999997644,0.6890301003102411
3.1479999999997643,0.6883267918443917
3.148999999999764,0.6876232305766645
3.149999999999764,0.6869194199314962
3.150999999999764,0.6862153633301057
3.151999999999764,0.6855110641904696
3.1529999999997638,0.684806525927303
3.1539999999997637,0.6841017519520315
3.1549999999997635,0.6833967456727728
3.1559999999997634,0.6826915104943111
3.1569999999997633,0.681986049818077
3.157999999999763,0.681280367042123
3.158999999999763,0.6805744655611025
3.159999999999763,0.6798683487662439
3.160999999999763,0.6791620200453349
3.161999999999763,0.6784554827826917
3.1629999999997627,0.6777487403591443
3.1639999999997626,0.6770417961520103
3.1649999999997624,0.6763346535350726
3.1659999999997623,0.675627315878559
3.1669999999997622,0.6749197865491202
3.167999999999762,0.6742120689098067
3.168999999999762,0.6735041663200482
3.169999999999762,0.6727960821356291
3.170999999999762,0.6720878197086703
3.1719999999997617,0.671379382387606
3.1729999999997616,0.6706707735171621
3.1739999999997615,0.6699619964383344
3.1749999999997613,0.6692530544883672
3.1759999999997612,0.6685439510007319
3.176999999999761,0.667834689305107
3.177999999999761,0.6671252727273559
3.178999999999761,0.6664157045895028
3.179999999999761,0.6657059882097184
3.1809999999997607,0.6649961269022913
3.1819999999997606,0.6642861239776119
3.1829999999997605,0.6635759827421507
3.1839999999997604,0.6628657064984353
3.1849999999997602,0.6621552985450329
3.18599999999976,0.6614447621765259
3.18699999999976,0.6607341006834948
3.18799999999976,0.6600233173524953
3.18899999999976,0.6593124154660387
3.1899999999997597,0.6586013983025706
3.1909999999997596,0.6578902691364532
3.1919999999997595,0.6571790312379391
3.1929999999997594,0.6564676878731599
3.1939999999997593,0.6557562423040975
3.194999999999759,0.6550446977885687
3.195999999999759,0.6543330575802053
3.196999999999759,0.6536213249284301
3.197999999999759,0.652909503078444
3.1989999999997587,0.6521975952711989
3.1999999999997586,0.6514856047433816
3.2009999999997585,0.6507735347273953
3.2019999999997584,0.6500613884513363
3.2029999999997583,0.649349169138979
3.203999999999758,0.6486368800097526
3.204999999999758,0.6479245242787232
3.205999999999758,0.647212105156575
3.206999999999758,0.6464996258495902
3.2079999999997577,0.6457870895596299
3.2089999999997576,0.6450744994841163
3.2099999999997575,0.6443618588160126
3.2109999999997574,0.6436491707438038
3.2119999999997573,0.6429364384514771
3.212999999999757,0.6422236651185068
3.213999999999757,0.6415108539198308
3.214999999999757,0.6407980080258361
3.215999999999757,0.6400851306023362
3.2169999999997567,0.6393722248105553
3.2179999999997566,0.6386592938071105
3.2189999999997565,0.6379463407439913
3.2199999999997564,0.6372333687685423
3.2209999999997563,0.6365203810234447
3.221999999999756,0.635807380646699
3.222999999999756,0.6350943707716057
3.223999999999756,0.6343813545267488
3.224999999999756,0.6336683350359762
3.2259999999997557,0.6329553154183836
3.2269999999997556,0.6322422987882944
3.2279999999997555,0.6315292882552455
3.2289999999997554,0.6308162869239665
3.2299999999997553,0.6301032978943641
3.230999999999755,0.6293903242615024
3.231999999999755,0.6286773691155879
3.232999999999755,0.627964435541953
3.233999999999755,0.6272515266210344
3.2349999999997547,0.6265386454283601
3.2359999999997546,0.6258257950345303
3.2369999999997545,0.6251129785052009
3.2379999999997544,0.624400198901068
3.2389999999997543,0.6236874592778479
3.239999999999754,0.6229747626862628
3.240999999999754,0.622262112172024
3.241999999999754,0.6215495107758137
3.242999999999754,0.6208369615332703
3.2439999999997537,0.6201244674749704
3.2449999999997536,0.6194120316264136
3.2459999999997535,0.6186996570080053
3.2469999999997534,0.6179873466350408
3.2479999999997533,0.6172751035176909
3.248999999999753,0.6165629306609806
3.249999999999753,0.6158508310647797
3.250999999999753,0.6151388077237833
3.251999999999753,0.6144268636274942
3.2529999999997528,0.6137150017602119
3.2539999999997526,0.6130032251010136
3.2549999999997525,0.6122915366237393
3.2559999999997524,0.6115799392969762
3.2569999999997523,0.6108684360840425
3.257999999999752,0.6101570299429744
3.258999999999752,0.6094457238265085
3.259999999999752,0.6087345206820675
3.260999999999752,0.6080234234517442
3.2619999999997518,0.6073124350722882
3.2629999999997517,0.6066015584750895
3.2639999999997515,0.605890796586163
3.2649999999997514,0.6051801523261356
3.2659999999997513,0.6044696286102302
3.266999999999751,0.6037592283482511
3.267999999999751,0.6030489544445695
3.268999999999751,0.6023388097981094
3.269999999999751,0.601628797302332
3.2709999999997508,0.6009189198452228
3.2719999999997507,0.6002091803092767
3.2729999999997506,0.599499581571483
3.2739999999997504,0.598790126503313
3.2749999999997503,0.5980808179707043
3.2759999999997502,0.5973716588340477
3.27699999999975,0.5966626519481729
3.27799999999975,0.595953800162336
3.27899999999975,0.5952451063202024
3.27999999999975,0.5945365732598383
3.2809999999997497,0.5938282038136921
3.2819999999997496,0.5931200008085837
3.2829999999997495,0.5924119670656908
3.2839999999997493,0.5917041054005356
3.2849999999997492,0.59099641862297
3.285999999999749,0.5902889095371647
3.286999999999749,0.5895815809415951
3.287999999999749,0.5888744356290265
3.288999999999749,0.5881674763865067
3.2899999999997487,0.5874607059953444
3.2909999999997486,0.5867541272311062
3.2919999999997485,0.5860477428635946
3.2929999999997484,0.5853415556568443
3.2939999999997482,0.5846355683691022
3.294999999999748,0.5839297837528197
3.295999999999748,0.5832242045546376
3.296999999999748,0.5825188335153753
3.297999999999748,0.5818136733700185
3.2989999999997477,0.5811087268477074
3.2999999999997476,0.5804039966717218
3.3009999999997475,0.5796994855594743
3.3019999999997474,0.5789951962224925
